year,country,ka_open,cblackmarketexchangerates,acreditmarketregulation,BankAssets_CBShare,FD,Portfolioequityassets,Currentaccountbalance,Capitalaccount,cbie_index,GDPconstant2015US
2009,Slovenia,0.8803361,10.0,8.5617758,99.53,0.5531235,3634.4307,-545.28995,8.4863555,0.8955,41670000000.0
2010,Slovenia,0.8205042,10.0,7.5316595,99.6,0.5156632,3995.9448,-366.494,71.527962,0.8955,42230000000.0
2011,Slovenia,0.7606722,10.0,8.4732826,99.71,0.482463,3496.528,-431.49093,-114.85313,0.8955,42590000000.0
2012,Slovenia,0.7008403,10.0,8.7872041,99.36,0.4661807,3897.1289,600.05368,52.119607,0.8955,41470000000.0
2013,Slovenia,0.7008403,10.0,6.3335877,99.25,0.4389,4502.8498,1593.0811,217.79429,0.8955,41040000000.0
2014,Slovenia,0.7008403,10.0,7.5736667,99.09,0.3864323,4514.5398,2548.5917,121.78903,0.8955,42180000000.0
2015,Slovenia,0.7008403,10.0,7.9276667,92.24,0.3622515,4761.6701,1646.3069,455.07344,0.8955,43110000000.0
2016,Slovenia,0.7008403,10.0,7.9132117,85.02,0.3606629,4676.4904,2143.1722,-339.0637,0.8955,44480000000.0
2017,Slovenia,0.7008403,10.0,8.3333333,80.2,0.3590256,6030.0888,3034.8154,-360.16285,0.8955,46630000000.0
2018,Slovenia,0.7008403,10.0,8.3333333,78.09,0.3480157,5551.9447,3186.943,-237.48304,0.8955,48700000000.0
2019,Slovenia,0.7008403,10.0,8.3333333,77.09,0.3785256,6429.3979,3185.2274,-247.39155,0.8955,50420000000.0
2020,Slovenia,0.7008403,10.0,7.3259565,68.41,0.3386592,7820.474,3882.3377,-299.02424,0.8955,48280000000.0
2021,Slovenia,0.7008403,10.0,7.7319452,63.91,0.3237466,9408.3791,2072.5698,193.31063,0.8955,52250000000.0
1980,Sweden,0.7008403,9.0,7.5855856,89.18,0.3072263,398.60933,-4331.1088,0.0,0.36,238100000000.0
1981,Sweden,0.7008403,9.16,7.6828829,88.14,0.3292262,372.6354,-2777.5326,0.0,0.36,239200000000.0
1982,Sweden,0.7008403,9.32,7.7801802,87.43,0.3465677,411.26876,-3285.0678,0.0,0.36,242200000000.0
1983,Sweden,0.7008403,9.48,7.8774775,91.36,0.3689578,499.93751,-724.85157,0.0,0.36,246800000000.0
1984,Sweden,0.7008403,9.64,7.9747748,86.6,0.3992919,444.96357,735.90201,0.0,0.36,257300000000.0
1985,Sweden,0.7008403,9.8,8.0720721,86.51,0.40445,787.86685,-1010.2977,0.0,0.36,262800000000.0
1986,Sweden,0.7008403,9.84,8.1361361,84.78,0.4154592,1026.5435,32.367359,0.0,0.36,269900000000.0
1987,Sweden,0.7008403,9.88,8.2002002,85.58,0.4259198,1025.9918,-21.284437,0.0,0.36,278900000000.0
1988,Sweden,0.7008403,9.92,8.2642643,88.29,0.446401,1786.5844,-533.96538,0.0,0.457,286100000000.0
1989,Sweden,0.7008403,9.96,8.3283283,90.52,0.4665783,7547.7758,-3101.1759,0.0,0.457,293700000000.0
1990,Sweden,0.7008403,10.0,8.3923924,94.41,0.444117,10354.51,-6338.8552,0.0,0.457,295900000000.0
1991,Sweden,0.7008403,10.0,8.396817,87.16,0.3825087,14829.551,-4653.0827,0.0,0.457,292500000000.0
1992,Sweden,0.7008403,10.0,8.4012416,85.62,0.4246824,11216.811,-8827.4945,0.0,0.457,289100000000.0
1993,Sweden,0.7606722,10.0,8.4056662,88.93,0.4540377,15053.893,-4159.2698,0.0,0.457,283100000000.0
1994,Sweden,0.8205042,10.0,8.4100908,89.97,0.5426982,18226.898,742.62407,0.0,0.457,294300000000.0
1995,Sweden,0.8803361,10.0,8.4145154,91.51,0.5032353,29737.767,4940.3674,0.0,0.556,305800000000.0
1996,Sweden,0.9401681,10.0,8.7316123,92.93,0.5312719,38858.972,5892.2592,0.0,0.556,310700000000.0
1997,Sweden,1.0,10.0,9.0487092,94.17,0.5930737,51247.937,7405.6932,-230.459,0.556,320200000000.0
1998,Sweden,1.0,10.0,9.3658062,96.75,0.6421337,71207.046,9547.4964,125.56263,0.556,334000000000.0
1999,Sweden,1.0,10.0,9.6829031,97.25,0.6656058,109726.8,10777.832,-2523.1493,0.77,348200000000.0
2000,Sweden,1.0,10.0,10.0,98.22,0.742788,98469.009,11688.841,-15.163175,0.77,364800000000.0
2001,Sweden,1.0,10.0,10.0,99.99,0.7475215,105050.57,14965.936,8.1350758,0.77,370100000000.0
2002,Sweden,1.0,10.0,9.8960293,99.99,0.6993149,94902.323,12452.537,404.54205,0.77,378200000000.0
2003,Sweden,1.0,10.0,9.9002125,100.0,0.6947119,142560.09,19571.954,-8.8458283,0.77,387000000000.0
2004,Sweden,1.0,10.0,9.950106250000001,100.0,0.7156813500000001,172388.245,21577.646500000003,140.47184085,0.77,401150000000.0
2005,Sweden,1.0,10.0,10.0,100.0,0.7366508,202216.4,23583.339,289.78951,0.77,415300000000.0
2006,Sweden,1.0,10.0,10.0,100.0,0.7821503,259638.86,34468.824,-2574.7613,0.77,434600000000.0
2007,Sweden,1.0,10.0,9.99339965,99.99,0.7859653,273004.3,33793.575666666664,-2297.3225433333337,0.77,439733333333.3333
2008,Sweden,1.0,10.0,9.9867993,99.98,0.7897803,286369.74,33118.327333333335,-2019.8837866666668,0.77,444866666666.6667
2009,Sweden,1.0,10.0,9.98019895,99.97,0.7935953,299735.18,32443.078999999998,-1742.44503,0.77,450000000000.0
2010,Sweden,1.0,10.0,9.9735986,99.96,0.7974103,313100.62,31767.830666666665,-1465.0062733333334,0.77,455133333333.3333
2011,Sweden,1.0,10.0,9.96699825,99.95,0.8012253,326466.06,31092.582333333332,-1187.5675166666667,0.77,460266666666.6667
2012,Sweden,1.0,10.0,9.9603979,99.94,0.8050403,339831.5,30417.334,-910.12876,0.77,465400000000.0
2013,Sweden,1.0,10.0,9.8671388,99.81,0.8118241,433773.62,30704.021,-1288.9607,0.77,470900000000.0
2014,Sweden,1.0,10.0,9.7603333,99.79,0.806178,417196.96,24497.391,-667.43087,0.77,483400000000.0
2015,Sweden,1.0,10.0,9.9026667,97.17,0.8056409,413356.67,16158.647,-960.91014,0.77,505100000000.0
2016,Sweden,1.0,10.0,9.8997885,95.18,0.7903955,416552.6,11336.982,-342.75536,0.77,515600000000.0
2017,Sweden,1.0,10.0,9.3333333,94.72,0.7849466,528877.68,15027.601,-313.68321,0.77,528800000000.0
2018,Sweden,1.0,10.0,9.3333333,94.46,0.7839871,481630.27,13694.525,200.2304,0.77,539100000000.0
2019,Sweden,1.0,10.0,9.3333333,94.89,0.7890254,578584.62,28508.765,73.058911,0.77,549800000000.0
2020,Sweden,1.0,10.0,8.9932623,95.18,0.7799675,703487.87,32355.071,294.93376,0.77,537900000000.0
2021,Sweden,1.0,10.0,9.3269256,94.62,0.7753119,818710.02,43475.444,116.3094,0.77,571000000000.0
1980,Thailand,0.4172374,9.0,6.6726727,85.4,0.3246695,12.5,-2076.3222,0.0,0.142,67660000000.0
1981,Thailand,0.4172374,9.08,7.0686687,85.22,0.3314392,11.25,-2571.1492,0.0,0.142,71650000000.0
1982,Thailand,0.4172374,9.16,7.4646647,84.92,0.3250049,13.75,-1003.1254,0.0,0.142,75490000000.0
1983,Thailand,0.4172374,9.24,7.8606607,85.9,0.338019,21.25,-2873.4638,0.0,0.142,79700000000.0
1984,Thailand,0.4172374,9.32,8.2566567,88.38,0.387409,21.25,-2108.5813,0.0,0.142,84290000000.0
1985,Thailand,0.4172374,9.4,8.6526527,88.22,0.4202461,20.0,-1537.3218,0.0,0.142,88210000000.0
1986,Thailand,0.4172374,9.52,8.5740407,89.89,0.4057071,16.25,247.02891,0.0,0.142,93090000000.0
1987,Thailand,0.4172374,9.64,8.4954288,91.92,0.404297,12.5,-366.47886,0.0,0.142,101900000000.0
1988,Thailand,0.4172374,9.76,8.4168168,96.7,0.364341,5.0,-1654.3602,0.0,0.142,115500000000.0
1989,Thailand,0.4172374,9.88,8.3382049,98.11,0.3410888,0.0,-2497.9333,0.0,0.142,129600000000.0
1990,Thailand,0.4172374,10.0,8.2595929,97.62,0.3947721,0.0,-7281.0964,0.0,0.142,144000000000.0
1991,Thailand,0.4172374,10.0,8.4229563,98.15,0.3592356,10.0,-7571.4519,0.0,0.142,156400000000.0
1992,Thailand,0.4172374,10.0,8.5863197,98.33,0.4668008,80.0,-6303.4073,0.0,0.142,169000000000.0
1993,Thailand,0.4172374,10.0,8.749683,98.95,0.4875878,103.75,-6354.8943,0.0,0.142,183000000000.0
1994,Thailand,0.4172374,10.0,8.9130464,99.59,0.4905803,22.097061,-8058.9354,0.0,0.142,197600000000.0
1995,Thailand,0.4172374,10.0,9.0764097,99.61,0.4425769,33.229931,-13581.745,0.0,0.142,213600000000.0
1996,Thailand,0.4172374,10.0,8.87276,99.5,0.3384441,36.863402,-14691.474,0.0,0.142,225700000000.0
1997,Thailand,0.4172374,10.0,8.6691102,98.95,0.4650152,41.629717,-3021.1038,0.0,0.142,219500000000.0
1998,Thailand,0.4172374,10.0,8.4654605,97.12,0.4595943,49.928659,14242.469,0.0,0.142,202700000000.0
1999,Thailand,0.4172374,10.0,8.2618107,97.36,0.4577868,62.410778,12427.872,0.0,0.142,212000000000.0
2000,Thailand,0.4172374,10.0,8.058161,97.81,0.4434173,53.0,9313.1509,0.0,0.142,221500000000.0
2001,Thailand,0.4172374,10.0,8.0190147,97.37,0.4953022,81.999815,5100.8982,0.0,0.142,229100000000.0
2002,Thailand,0.4172374,10.0,7.9930907,98.04,0.4883194,84.0,4654.2048,0.0,0.142,243200000000.0
2003,Thailand,0.4172374,10.0,8.3333333,98.14,0.5496233,434.0,4771.8105,0.0,0.142,260700000000.0
2004,Thailand,0.4172374,10.0,8.3333333,98.46,0.5466256,694.0,2759.3691,0.0,0.142,277000000000.0
2005,Thailand,0.36637944,10.0,8.46655638,98.178,0.5549659,1214.92342,6645.31628,13.522,0.2007,286140000000.0
2006,Thailand,0.31552147999999997,10.0,8.59977946,97.896,0.5633062,1735.84684,10531.26346,27.044,0.25939999999999996,295280000000.0
2007,Thailand,0.26466352,10.0,8.73300254,97.61399999999999,0.5716465000000001,2256.77026,14417.210640000001,40.566,0.31809999999999994,304420000000.0
2008,Thailand,0.21380555999999998,10.0,8.86622562,97.332,0.5799868,2777.69368,18303.15782,54.088,0.37679999999999997,313560000000.0
2009,Thailand,0.1629476,10.0,8.9994487,97.05,0.5883271,3298.6171,22189.105,67.61,0.4355,322700000000.0
2010,Thailand,0.1629476,10.0,9.2646539,97.35,0.6340629,4752.6456,11486.105,244.59,0.4355,347000000000.0
2011,Thailand,0.1629476,10.0,9.2123298,97.84,0.6412187,5826.6556,9426.8463,-40.87,0.4355,349900000000.0
2012,Thailand,0.1629476,10.0,9.0965045,98.16,0.6429369,7328.0225,-4899.2559,234.42964,0.4355,375200000000.0
2013,Thailand,0.1629476,10.0,9.3098501,98.48,0.6894126,7425.1334,-8833.4571,281.23407,0.4355,385300000000.0
2014,Thailand,0.1629476,10.0,9.126,98.69,0.7089716,12153.477,11642.907,100.33122,0.4355,389100000000.0
2015,Thailand,0.1629476,10.0,9.3333333,98.57,0.713933,14692.143,27752.906,0.0762709,0.4355,401300000000.0
2016,Thailand,0.1629476,10.0,9.3333333,98.39,0.7365621,16729.715,43438.001,12.721773,0.4355,415100000000.0
2017,Thailand,0.1629476,10.0,9.2977499,98.15,0.6995434,26635.78,43951.862,-111.90285,0.4355,432400000000.0
2018,Thailand,0.1629476,10.0,9.28035,98.01,0.7201015,25809.459,28478.893,-610.19629,0.4355,450700000000.0
2019,Thailand,0.4172374,10.0,9.2469908,98.23,0.6998106,37939.858,38256.392,4.0125815,0.4355,460200000000.0
2020,Thailand,0.4172374,10.0,6.0,98.08,0.7408382,53494.254,20933.463,43.123486,0.4355,432400000000.0
1980,Turkey,0.0,6.8,3.9946613,58.91,0.0,3.75,-3408.0,0.0,0.5455,173300000000.0
1981,Turkey,0.0,7.32,4.52666,62.04,0.0,2.5,-1936.0,0.0,0.5455,181800000000.0
1982,Turkey,0.1629476,7.84,5.0586587,65.95,0.0,2.5,-952.0,0.0,0.5455,188200000000.0
1983,Turkey,0.1629476,8.36,5.5906573,68.66,0.0,13.75,-1923.0,0.0,0.5455,197600000000.0
1984,Turkey,0.1629476,8.88,6.122656,57.81,0.0,15.0,-1439.0,0.0,0.5455,210800000000.0
1985,Turkey,0.1629476,9.4,6.6546547,60.19,0.0869736,22.5,-1013.0,0.0,0.5455,219800000000.0
1986,Turkey,0.1629476,9.44,6.4048048,77.37,0.1487478,21.25,-1465.0,0.0,0.579,235200000000.0
1987,Turkey,0.1629476,9.48,6.154955,82.96,0.2183723,47.507107,-806.0,0.0,0.579,257500000000.0
1988,Turkey,0.1629476,9.52,5.9051051,86.15,0.2001387,64.099373,1596.0,0.0,0.579,263500000000.0
1989,Turkey,0.4172374,9.56,5.6552553,90.93,0.2073767,137.54644,938.0,23.0,0.579,264300000000.0
1990,Turkey,0.4172374,9.6,5.4054054,94.41,0.1971774,238.51919,-2625.0,0.0,0.573,288700000000.0
1991,Turkey,0.4172374,9.6,5.8808141,90.06,0.189536,375.06288,250.0,0.0,0.573,290800000000.0
1992,Turkey,0.4172374,9.6,6.3562229,85.19,0.2246702,399.54513,-974.0,0.0,0.573,305500000000.0
1993,Turkey,0.4172374,9.6,6.8316316,82.9,0.2506834,636.57163,-6433.0,0.0,0.573,328800000000.0
1994,Turkey,0.4172374,9.6,7.3070404,80.89,0.3226288,649.79427,2631.0,0.0,0.58,313500000000.0
1995,Turkey,0.4172374,9.6,7.7824491,79.42,0.3301432,840.79821,-2338.0,0.0,0.58,338200000000.0
1996,Turkey,0.1629476,9.68,7.4546712,86.29,0.3409575,925.39523,-2437.0,0.0,0.58,363100000000.0
1997,Turkey,0.1629476,9.76,7.1268934,91.9,0.3224159,1096.5182,-2638.0,0.0,0.58,390700000000.0
1998,Turkey,0.1629476,9.84,6.7991155,96.17,0.2927109,1338.038,2000.0,0.0,0.58,400000000000.0
1999,Turkey,0.1629476,9.92,6.4713376,97.85,0.3002034,1725.5549,-925.0,0.0,0.58,387000000000.0
2000,Turkey,0.1629476,10.0,6.1435597,97.77,0.3790259,1495.504,-9920.0,0.0,0.58,413800000000.0
2001,Turkey,0.1629476,10.0,5.535733,74.4,0.3349424,1271.4666,3760.0,0.0,0.807,390000000000.0
2002,Turkey,0.1629476,10.0,5.4804163,82.28,0.3637925,1048.3873,-626.0,0.0,0.807,415200000000.0
2003,Turkey,0.1629476,10.0,5.5723531,86.43,0.3675402,1419.1623,-7554.0,0.0,0.807,439100000000.0
2004,Turkey,0.1629476,10.0,5.1274931,90.51,0.3704957,1635.354,-14198.0,0.0,0.807,482100000000.0
2005,Turkey,0.1629476,10.0,6.6515413,93.96,0.4225366,1779.6741,-20980.0,0.0,0.807,525500000000.0
2006,Turkey,0.1629476,10.0,6.8517219,95.0,0.4270324,2113.9284,-31161.0,0.0,0.807,562000000000.0
2007,Turkey,0.1629476,10.0,6.9867764,96.14,0.4546461,2317.7837,-36946.0,-8.0,0.807,590300000000.0
2008,Turkey,0.4465505,10.0,8.0102927,97.4,0.4341932,1308.6637,-39425.0,-61.0,0.807,595100000000.0
2009,Turkey,0.4465505,10.0,6.8283802,98.24,0.4630103,1721.0758,-11360.0,-43.0,0.807,566400000000.0
2010,Turkey,0.4465505,10.0,7.5177723,98.67,0.4726123,1900.4112,-44620.0,-51.0,0.807,614200000000.0
2011,Turkey,0.4465505,10.0,8.0848659,98.85,0.4615603,1721.5762,-74402.0,-25.0,0.807,683000000000.0
2012,Turkey,0.4465505,10.0,8.2011242,98.93,0.4731655,1952.7904,-47278.0,-58.0,0.807,715700000000.0
2013,Turkey,0.4465505,10.0,7.9678235,99.07,0.4867326,2367.9831,-55092.0,-96.0,0.807,776400000000.0
2014,Turkey,0.4465505,10.0,7.9593333,99.18,0.4976512,2471.2112,-38020.0,-70.0,0.807,814700000000.0
2015,Turkey,0.4465505,10.0,8.1186667,99.29,0.4894488,2442.588,-26625.0,-21.0,0.807,864300000000.0
2016,Turkey,0.4465505,10.0,8.1984191,99.11,0.4817094,2224.0452,-26668.0,22.0,0.807,893000000000.0
2017,Turkey,0.4465505,10.0,6.3015312,99.2,0.5027708,2815.2797,-39955.0,15.0,0.807,960000000000.0
2018,Turkey,0.1629476,10.0,6.0646493,99.3,0.4978165,2354.5073,-20151.0,80.0,0.801,989000000000.0
2019,Turkey,0.1629476,10.0,5.615845,99.23,0.499584,2950.2905,10796.0,34.0,0.801,997100000000.0
2020,Turkey,0.1629476,10.0,5.7698212,97.94,0.5108639,3657.5541,-31888.0,-36.0,0.801,1016000000000.0
2021,Turkey,0.1629476,10.0,6.1958634,97.34,0.4995842,4277.0384,-7232.0,-64.0,0.801,1132000000000.0
1980,United States,1.0,10.0,9.5161828,93.96,0.5175255,18930.0,2127.0,0.0,0.6045,7063000000000.0
1981,United States,1.0,10.0,9.5061728,93.96,0.5502473,16467.0,4810.0,0.0,0.6045,7242000000000.0
1982,United States,1.0,10.0,9.4961628,93.9,0.5728742,17442.0,-11607.0,0.0,0.6045,7111000000000.0
1983,United States,1.0,10.0,9.4861528,93.84,0.5901115,26154.0,-44222.0,0.0,0.6045,7437000000000.0
1984,United States,1.0,10.0,9.4761428,94.26,0.6163098,25994.0,-99008.0,0.0,0.6045,7975000000000.0
1985,United States,1.0,10.0,9.4661328,94.25,0.627708,44383.0,-124455.0,0.0,0.6045,8308000000000.0
1986,United States,1.0,10.0,9.5015015,94.08,0.6804816,72399.0,-147174.0,0.0,0.6045,8596000000000.0
1987,United States,1.0,10.0,9.5368702,93.72,0.6838348,94700.0,-160647.0,0.0,0.6045,8892000000000.0
1988,United States,1.0,10.0,9.5722389,93.69,0.6466152,128662.0,-121258.0,0.0,0.6045,9264000000000.0
1989,United States,1.0,10.0,9.6076076,94.06,0.6458964,197345.0,-99506.0,-206.5,0.6045,9604000000000.0
1990,United States,1.0,10.0,9.6429763,93.87,0.6212525,197596.0,-78952.0,-7220.2,0.6045,9785000000000.0
1991,United States,1.0,10.0,9.6336336,93.05,0.5940615,278976.0,2851.0,-5129.9,0.6045,9775000000000.0
1992,United States,1.0,10.0,9.624291,92.42,0.5972481,314266.0,-51605.05,1449.4,0.6045,10120000000000.0
1993,United States,1.0,10.0,9.6149483,91.77,0.6705595,543862.0,-84782.8,-714.2,0.6045,10400000000000.0
1994,United States,1.0,10.0,9.6056056,91.37,0.6834468,626762.0,-121642.4,-1111.2,0.6045,10820000000000.0
1995,United States,1.0,10.0,9.5962629,91.57,0.7462066,790615.0,-113561.0,-221.5,0.6045,11110000000000.0
1996,United States,1.0,10.0,9.639261,91.78,0.8031926,1006135.0,-124727.1,-7.0,0.6045,11530000000000.0
1997,United States,1.0,10.0,9.6822591,91.52,0.8342174,1207787.0,-140724.5,-256.3,0.6045,12040000000000.0
1998,United States,1.0,10.0,9.7252571,91.6,0.8451163,1474983.0,-215037.0,-8.0,0.6045,12580000000000.0
1999,United States,1.0,10.0,9.7682552,91.63,0.8659514,2003716.0,-286622.0,-6428.0,0.6045,13180000000000.0
2000,United States,1.0,10.0,9.8112533,91.73,0.9011353,1852842.0,-401928.0,-4218.0,0.6045,13720000000000.0
2001,United States,1.0,10.0,9.9918104,91.52,0.9133821,1612673.0,-394079.0,12169.0,0.6045,13850000000000.0
2002,United States,1.0,10.0,9.4736019,90.78,0.9077386,1373980.0,-456109.0,-3825.0,0.6045,14080000000000.0
2003,United States,1.0,10.0,9.2079036,90.75,0.9166095,2079422.0,-522297.0,-8499.0,0.6045,14480000000000.0
2004,United States,1.0,10.0,9.2641886,90.85,0.9165012,2560418.0,-635887.0,-4343.0,0.6045,15040000000000.0
2005,United States,1.0,10.0,9.4282169,91.33,0.9129941,3317705.0,-749230.0,950.0,0.6045,15560000000000.0
2006,United States,1.0,10.0,9.62386,91.66,0.9160791,4328960.0,-816642.0,-7439.0,0.6045,15990000000000.0
2007,United States,1.0,10.0,9.5207611,92.77,0.919278,5247990.0,-736554.0,-6057.0,0.6045,16310000000000.0
2008,United States,1.0,10.0,8.8481992,95.5,0.8757811,2748428.0,-696526.0,-172.0,0.6045,16330000000000.0
2009,United States,1.0,10.0,7.6248995,92.08,0.9079561,3995295.0,-379736.0,-5876.0,0.6045,15910000000000.0
2010,United States,1.0,10.0,7.775749,89.96,0.9145341,4900246.0,-432002.0,-6891.0,0.6045,16340000000000.0
2011,United States,1.0,10.0,8.0860251,84.67,0.8941297,4501438.0,-455297.0,-9021.0,0.6045,16590000000000.0
2012,United States,1.0,10.0,8.5801273,85.29,0.9063867,5321857.0,-418112.0,931.0,0.6045,16970000000000.0
2013,United States,1.0,10.0,9.0684167,81.59,0.9057179,6472877.0,-339455.0,-6559.0,0.6045,17330000000000.0
2014,United States,1.0,10.0,9.006,80.82,0.9119651,6770629.0,-369978.0,-6534.0,0.6045,17770000000000.0
2015,United States,1.0,10.0,9.3383333,81.78,0.9183826,6756163.0,-408447.0,-7939.0,0.6045,18300000000000.0
2016,United States,1.0,10.0,9.333835,82.88,0.9112697,7146320.0,-396219.0,-6606.0,0.6045,18630000000000.0
2017,United States,1.0,10.0,9.333835,83.31,0.9157231,9118138.0,-367614.0,12395.0,0.6045,19090000000000.0
2018,United States,1.0,10.0,9.069233,85.25,0.9213194,7899563.0,-439851.0,-4261.0,0.6045,19650000000000.0
2019,United States,1.0,10.0,8.9872136,85.42,0.9202356,9478014.0,-441748.0,-6455.0,0.6045,20140000000000.0
2020,United States,1.0,10.0,7.3126808,76.75,0.9121159,10615016.0,-597145.0,-5609.0,0.6045,19690000000000.0
1980,South Africa,0.0,8.8,7.4761428,91.99,0.2404504,919.55209,3161.3912,0.0,0.415,159400000000.0
1981,South Africa,0.0,8.04,7.7975309,91.84,0.2443865,840.42962,-4978.3655,0.0,0.415,167900000000.0
1982,South Africa,0.1629476,7.28,8.1189189,93.37,0.2522871,882.4812,-3525.8074,0.0,0.415,167300000000.0
1983,South Africa,0.1629476,6.52,8.440307,94.4,0.2578955,977.19974,-323.22399,0.0,0.415,164200000000.0
1984,South Africa,0.1629476,5.76,8.761695,98.18,0.2534528,994.4805,-1951.776,0.0,0.415,172600000000.0
1985,South Africa,0.0,5.0,9.0830831,98.48,0.2740217,1354.9964,2261.3558,0.0,0.415,170500000000.0
1986,South Africa,0.0,5.88,9.0810811,98.23,0.284155,1891.1898,2765.9544,0.0,0.415,170500000000.0
1987,South Africa,0.0,6.76,9.0790791,98.64,0.2886095,2176.741,5104.7049,0.0,0.415,174100000000.0
1988,South Africa,0.0,7.64,9.0770771,97.85,0.2795495,2653.2956,2533.619,0.0,0.415,181400000000.0
1989,South Africa,0.0,8.52,9.0750751,97.87,0.2854554,3282.939,1497.9935,0.0,0.506,185800000000.0
1990,South Africa,0.0,9.4,9.0730731,95.07,0.2861727,2984.7693,1551.5711,0.0,0.506,185200000000.0
1991,South Africa,0.0,9.52,9.2117451,95.955,0.28050359999999996,3265.781,1765.869,0.0,0.506,182300000000.0
1992,South Africa,0.0,9.64,9.3504171,96.84,0.2748345,3546.7927,1980.1669,0.0,0.506,179400000000.0
1993,South Africa,0.2542898,9.76,9.4890891,96.62,0.277696,4346.992,2803.1485,0.0,0.506,181600000000.0
1994,South Africa,0.4172374,9.88,9.6277611,95.33,0.2860925,4500.0695,29.620519,0.0,0.506,187400000000.0
1995,South Africa,0.4172374,10.0,9.7664331,97.22,0.2957125,5679.1099,-2493.2479,0.0,0.506,193200000000.0
1996,South Africa,0.1629476,10.0,9.7347066,96.64,0.326305,8080.5308,-1678.1902,0.0,0.506,201500000000.0
1997,South Africa,0.1629476,10.0,9.7029801,97.21,0.3640621,13131.301,-2227.357,-134.57627,0.506,206700000000.0
1998,South Africa,0.1629476,10.0,9.6712536,97.65,0.4141016,16833.959,-2199.1255,0.0,0.506,207800000000.0
1999,South Africa,0.1629476,10.0,9.6395271,98.12,0.4271005,39540.499,-675.24656,0.0,0.506,212800000000.0
2000,South Africa,0.1629476,10.0,9.6078006,98.43,0.4355074,42886.305,-190.55663,0.0,0.506,221700000000.0
2001,South Africa,0.1629476,10.0,9.8139074,98.82,0.4091755,29444.44,342.63913,0.0,0.506,227700000000.0
2002,South Africa,0.1629476,10.0,9.6980413,93.21,0.4330846,29044.907,1009.384,-14.9892,0.506,236100000000.0
2003,South Africa,0.1629476,10.0,9.4786184,95.66,0.3866304,40372.59,-1541.5749,43.567095,0.506,243100000000.0
2004,South Africa,0.1629476,10.0,9.6002644,96.8,0.4150875,46330.906,-6413.7474,52.406686,0.506,254100000000.0
2005,South Africa,0.1629476,10.0,9.9602026,98.67,0.4349525,64315.099,-8015.4179,30.439852,0.506,267500000000.0
2006,South Africa,0.1629476,10.0,10.0,98.96,0.4646503,70597.131,-12154.725,30.238228,0.506,282500000000.0
2007,South Africa,0.1629476,10.0,10.0,99.32,0.4916809,76217.327,-16193.848,27.974625,0.506,297700000000.0
2008,South Africa,0.1629476,10.0,9.8759705,99.32,0.5083861,63107.254,-16395.14,25.494143,0.506,307200000000.0
2009,South Africa,0.1629476,10.0,9.0887241,99.49,0.5273348,95737.263,-7863.2556,25.728188,0.506,302500000000.0
2010,South Africa,0.1629476,10.0,9.2665107,99.52,0.5335798,129694.64,-5421.6314,30.763678,0.506,311700000000.0
2011,South Africa,0.1629476,10.0,9.1708518,98.59,0.4959063,124089.21,-9254.1465,33.326106,0.506,321500000000.0
2012,South Africa,0.1629476,10.0,9.0151776,98.81,0.5017059,146513.82,-20346.177,29.138094,0.506,329200000000.0
2013,South Africa,0.1629476,10.0,8.9460078,98.58,0.5110286,155092.02,-21400.79,25.239151,0.506,337400000000.0
2014,South Africa,0.1629476,10.0,9.083,98.42,0.5318518,145802.46,-18344.939,21.761208,0.506,342200000000.0
2015,South Africa,0.1629476,10.0,10.0,98.29,0.5490362,138353.17,-14944.187,19.138186,0.506,346700000000.0
2016,South Africa,0.1629476,10.0,9.1668211,98.14,0.5786278,146825.19,-8521.995,16.438658,0.506,349000000000.0
2017,South Africa,0.1629476,10.0,9.1782554,98.67,0.5868213,173472.43,-9056.9968,18.457585,0.506,353100000000.0
2018,South Africa,0.1629476,10.0,9.1782554,98.63,0.5866956,137401.83,-12159.927,17.954888,0.506,358600000000.0
